point_id,ph_2015,ec_2015,oc_2015,caco3_2015,p_2015,n_2015,k_2015,elevation_2015,lc1_2015,lu1_2015,ph_2018,ec_2018,oc_2018,caco3_2018,p_2018,n_2018,k_2018,elevation_2018,lc1_2018,lu1_2018,bd_0_10,bd_10_20,survey_erosion_signs,ph_2009,oc_2009,caco3_2009,p_2009,n_2009,k_2009,elevation_2009,lc1_2009,lu1_2009
53583764,6.8,12.64,15.2,3.0,25.7,1.3,38.9,99.0,C22,U120,6.8,7.99,12.3,1,23.4,1,23.4,97.0,C22,U120,1.289,1.187,,6.91,9.7,5.0,307.86,0.7,20.9,103.0,E20,U364
53983768,6.3,7.68,15.3,0.0,9.0,1.7,155.8,107.0,E20,U111,6.3,43.5,53.8,,17.7,5.4,117.7,109.0,B15,U111,,,,6.15,52.1,1.0,456.59,3.8,68.6,109.0,E20,U111
53563846,7.2,19.75,34.2,85.0,28.9,2.0,517.4,108.0,E30,U420,6.8,17.66,43.3,61,10.8,2.8,99,107.0,E30,U420,1.008,0.936,,7.05,18.5,18.0,385.51,1.8,192.9,106.0,C10,U400
53503820,6.4,11.8,39.2,1.0,27.2,3.1,24.5,129.0,E10,U420,,,,,,,,,,,,,,6.29,44.0,1.0,501.83,3.1,38.6,123.0,E20,U111
53643818,6.6,5.41,5.3,0.0,0.0,0.6,50.8,149.0,B15,U111,5.9,7.91,33.8,,< LOD,3.1,55.1,149.0,B15,U111,1.195,1.034,,6.19,67.4,1.0,1873.16,5.0,73.9,144.0,B52,U111
53923878,6.9,10.17,26.6,3.0,20.5,2.5,112.7,96.0,B11,U111,6.9,22.94,19.9,4,19.6,2.2,113.7,99.0,F40,U111,,,,6.72,18.4,1.0,735.69,1.5,105.7,99.0,E20,U111
53563828,6.6,7.66,12.7,1.0,29.2,1.3,126.1,126.0,B15,U111,6.2,13.4,8.9,,23.8,1.1,122,131.0,B11,U111,,,,6.92,9.5,7.0,573.93,1.0,147.7,128.0,B11,U111
53623848,6.4,5.43,15.0,0.0,7.5,1.4,37.4,138.0,C10,U120,6.4,8.85,19.3,,< LOD,1.5,30.6,140.0,C10,U120,1.064,1.102,,6.9,9.6,8.0,403.49,0.8,60.7,129.0,E10,U112
53363782,7.2,16.84,30.2,5.0,15.4,2.9,102.2,99.0,B11,U111,,,,,,,,,,,,,,6.79,39.2,3.0,1553.26,3.2,75.9,106.0,E20,U111
52903794,5.6,9.66,15.9,0.0,12.9,1.6,27.5,120.0,E20,U111,5.2,13.59,17.9,,< LOD,1.8,35,117.0,B15,U111,1.215,1.27,,5.01,14.9,1.0,299.86,1.4,25.7,128.0,E20,U111
53723760,5.0,8.84,9.1,0.0,16.9,1.1,130.8,150.0,E10,U420,4.7,3.71,8.2,,< LOD,0.8,72.1,151.0,E10,U120,1.282,1.405,,4.37,5.8,0.0,215.55,0.6,70.8,154.0,E10,U120
52263808,3.8,4.93,26.0,0.0,37.1,1.2,30.7,55.0,F30,U120,3.9,11.28,22.6,1,12.1,1.3,26,51.0,C22,U120,,,,3.06,24.6,0.0,1285.26,1.2,21.0,67.0,C20,U120
52603780,7.0,18.8,45.4,19.0,11.7,4.1,54.8,83.0,C10,U120,6.4,36.6,65.4,,11.7,5.8,74.9,81.0,C10,U120,0.673,0.773,,6.58,48.9,14.0,351.95,3.9,58.2,60.0,C10,U120
52683814,6.7,5.58,8.4,3.0,10.7,0.9,48.9,109.0,E20,U111,6.4,9.23,9.2,,< LOD,1,52.4,108.0,E20,U111,,,,6.15,9.4,0.0,305.02,0.9,36.2,107.0,E20,U111
52803826,4.3,3.15,11.4,0.0,14.2,0.9,18.8,91.0,C10,U120,4.2,4.37,20.2,,12.7,1.6,26.9,92.0,C10,U120,0.919,1.05,,4.19,17.5,0.0,364.72,1.4,52.5,102.0,C10,U120
53083804,7.3,15.87,16.3,108.0,25.0,1.8,278.1,93.0,E20,U111,7.0,20.78,18.8,79,25.1,1.9,271.3,93.0,E20,U111,,,,7.24,16.6,92.0,277.38,1.4,234.8,86.0,E20,U111
51563778,7.3,13.19,15.0,20.0,23.4,1.6,103.6,31.0,B18,U111,7.0,14.91,18.1,9,19.2,1.8,117.2,30.0,B11,U111,,1.297,,7.18,21.3,29.0,477.84,2.0,130.9,41.0,B11,U111
52863814,6.2,9.08,19.6,1.0,96.7,1.9,254.7,80.0,B15,U111,5.7,9.76,19.8,,71.4,2,172,85.0,B13,U111,1.08,1.059,,5.66,18.2,0.0,476.3,1.7,157.9,83.0,E20,U111
51523784,7.3,12.42,17.3,71.0,13.9,1.6,43.8,29.0,B11,U111,6.8,15.17,26.4,15,18.3,2.6,74.9,26.0,B11,U111,,,,6.99,16.8,2.0,695.47,1.8,294.1,38.0,B14,U111
53203792,6.6,8.32,10.1,1.0,41.4,1.1,76.8,89.0,C32,U420,6.4,7.9,10.6,1,30.2,1.3,102.9,91.0,C32,U420,,,,6.69,9.1,1.0,414.8,1.1,61.8,82.0,E10,U111
53123776,7.1,18.28,23.5,18.0,22.3,2.0,95.5,133.0,E20,U111,6.6,10.76,30,2,23.4,2.6,89.1,135.0,E20,U111,1.156,1.022,,7.07,20.2,30.0,1242.53,1.9,86.9,164.0,B18,U111
53063790,5.7,4.67,13.6,1.0,13.9,1.3,113.2,110.0,B18,U111,5.4,6.1,13.9,,12.2,1.3,97.4,110.0,B11,U111,1.246,1.281,,5.45,14.4,0.0,285.61,1.2,78.3,108.0,E20,U111
53023788,4.1,6.82,26.7,0.0,23.3,2.1,64.7,127.0,C31,U120,4.2,5.24,24.4,,16.3,1.9,49.4,137.0,C31,U120,0.787,0.906,,4.11,24.0,1.0,255.26,1.6,53.6,119.0,C30,U120
53603862,7.2,14.42,13.5,31.0,16.7,1.5,149.6,109.0,B32,U111,6.9,21.87,26,2,48.6,2.8,188.3,102.0,B11,U111,,,,6.56,18.1,3.0,439.04,1.8,92.0,89.0,B21,U111
53463800,3.8,4.05,15.7,0.0,23.2,0.9,24.1,122.0,C21,U120,4.5,3.19,7.6,1,45.4,0.7,28,121.0,C21,U120,,,,3.78,11.0,0.0,125.88,0.8,42.4,119.0,C30,U120
53443794,6.6,22.1,28.3,3.0,10.8,2.6,48.3,103.0,E20,U111,6.8,17.18,29.6,13,17.4,2.6,70.4,105.0,E20,U111,1.372,1.263,,6.92,32.8,7.0,582.56,2.8,53.8,90.0,E20,U111
53563792,6.7,14.75,23.1,2.0,21.8,2.2,93.1,141.0,E20,U111,6.2,10.99,18.3,,14.8,1.8,100.4,142.0,B11,U111,,,,6.84,23.5,3.0,1302.72,2.2,75.8,144.0,E20,U111
53843866,6.8,9.08,16.1,3.0,13.1,1.6,132.0,105.0,B12,U111,,,,,,,,,,,,,,5.63,13.4,0.0,286.87,1.4,156.1,124.0,E20,U111
50463772,6.8,9.54,22.8,5.0,9.2,2.0,115.0,116.0,C10,U120,6.6,11.83,29.4,,< LOD,2.3,78.9,105.0,C10,U120,,1.135,,6.31,32.6,0.0,293.22,2.5,58.5,115.0,C10,U120
54103824,6.6,10.4,12.3,1.0,10.7,1.2,93.1,198.0,E30,U420,,,,,,,,,,,,,,5.82,12.0,1.0,260.73,1.1,112.7,199.0,E10,U400
53623840,4.7,2.81,6.8,0.0,9.6,0.5,51.6,141.0,C32,U120,4.8,3.67,6.7,,< LOD,0.6,35.8,139.0,C10,U120,1.301,1.218,,4.8,11.6,0.0,369.18,0.8,34.5,137.0,C30,U120
53743770,6.3,74.1,68.1,0.0,21.7,6.1,124.6,144.0,C10,U120,6.6,27.4,55.4,1,10.1,5.3,66.9,147.0,C10,U120,,,,6.28,59.8,3.0,451.67,5.0,36.1,142.0,D10,U364
53543786,4.9,9.6,11.8,0.0,50.8,0.7,31.2,106.0,E30,U120,4.2,5.08,40.1,2,92.9,2.5,54.5,103.0,C32,U120,,,,4.71,1.0,0.0,257.14,0.3,18.3,114.0,C10,U120
53503756,7.1,27.7,31.9,23.0,25.9,2.7,105.5,130.0,E20,U111,7.0,15.35,16.2,19,< LOD,1.5,58.6,110.0,E20,U111,,,,6.86,18.9,27.0,422.22,1.7,47.7,134.0,E20,U111
53723782,5.9,7.47,14.8,0.0,31.8,1.3,68.2,172.0,E30,U112,5.6,5.29,15.5,,32.5,1.3,117.3,171.0,E30,U112,1.529,1.451,,5.96,18.5,2.0,523.31,1.5,76.4,160.0,E30,U112
53563756,7.0,20.3,18.5,6.0,77.0,1.9,154.1,167.0,E20,U111,6.7,25.71,20.1,7,94.2,2.2,292.9,167.0,E20,U111,,,,7.03,13.1,34.0,1510.85,1.3,254.9,155.0,E20,U111
53723764,6.5,8.6,13.2,1.0,11.0,1.3,104.7,146.0,E20,U111,5.3,117.7,342,,27.4,25.9,78.8,138.0,E20,U111,1.345,1.134,,6.35,12.4,1.0,998.75,1.2,32.9,134.0,E20,U111
53803866,6.8,18.11,42.1,106.0,132.4,2.3,155.5,107.0,E30,U410,6.8,44.23,42.4,46,177.2,3.8,280.1,115.0,E30,U420,,,,6.99,25.2,49.0,617.31,2.1,50.3,104.0,D20,U400
54003836,7.1,18.98,20.8,9.0,26.6,2.0,54.2,158.0,E30,U420,6.7,11.92,21.4,4,18.7,2.1,49.2,0.0,E30,U420,1.392,1.145,,7.17,21.9,23.0,397.2,1.9,70.7,159.0,E30,U400
53923834,5.8,10.01,16.7,0.0,18.8,1.8,32.5,164.0,E20,U111,5.7,8.29,18.1,,16.4,2,36.3,160.0,E20,U111,1.269,1.129,,6.49,19.9,0.0,592.03,1.8,59.5,145.0,A22,U312
53943778,5.9,10.43,16.3,7.0,7.8,1.8,142.4,169.0,E20,U111,6.7,11.18,18,5,< LOD,1.7,134.9,164.0,E20,U111,,,,7.06,10.4,27.0,346.63,1.2,94.8,147.0,E20,U400
53943800,6.8,15.24,13.7,1.0,16.6,1.4,19.5,171.0,E20,U111,6.6,12.62,10.2,,31.4,1.3,118.8,190.0,E20,U111,,,,6.76,16.9,3.0,336.46,1.6,227.0,184.0,E20,U111
53723804,3.5,5.97,15.9,0.0,39.2,0.7,104.9,163.0,E10,U120,3.9,3.32,13.1,,44.2,0.7,11.6,159.0,C32,U120,1.223,1.247,,3.72,25.5,1.0,191.76,1.0,23.7,186.0,C20,U120
54143790,6.4,16.41,42.5,0.0,19.8,4.0,77.2,158.0,C10,U120,6.3,22.0,42.5,1,14.6,4,73.4,162.0,C10,U120,,,,6.44,52.8,1.0,556.75,4.2,99.5,148.0,C10,U400
53723796,7.9,13.26,12.6,106.0,6.7,0.7,171.9,158.0,E20,U111,6.7,11.86,15.5,5,34.5,1.4,112.9,160.0,E20,U111,,,,7.34,9.2,92.0,366.28,1.0,98.2,165.0,E20,U111
53743864,6.1,7.75,18.3,0.0,36.1,1.8,122.4,126.0,E20,U111,5.6,5.98,20.3,,36.5,1.8,89.7,130.0,E20,U111,1.22,1.223,,5.92,17.6,1.0,831.31,1.6,93.1,122.0,E20,U112
53023770,4.3,5.84,16.2,0.0,14.7,1.3,43.5,145.0,C31,U120,4.5,5.58,13.3,1,< LOD,1.3,42.6,102.0,C31,U120,,,,3.65,21.9,0.0,108.26,1.5,59.7,127.0,C30,U120
52943776,5.7,11.74,11.2,0.0,7.5,1.1,81.6,131.0,C10,U120,5.6,7.35,20.6,,10.5,1.9,95.5,122.0,C10,U120,0.915,1.145,,5.41,13.5,0.0,176.24,1.1,93.3,118.0,C30,U120
53043800,5.8,11.02,23.9,0.0,12.7,2.2,165.6,102.0,B32,U111,5.4,7.46,25.9,,10.6,2.3,131.8,101.0,E30,U111,1.36,1.154,,5.16,29.8,0.0,456.44,2.4,155.4,103.0,B32,U111
51283776,7.1,17.42,30.2,27.0,12.1,2.6,49.2,71.0,C10,U120,7.1,17.04,31.7,10,< LOD,2.6,46.5,71.0,C31,U120,,,,6.74,76.2,9.0,373.64,5.5,73.7,67.0,C10,U120
54203844,5.4,7.86,17.6,0.0,37.7,1.7,164.5,128.0,B14,U111,5.1,7.93,16.1,,30.8,1.5,57.3,127.0,B32,U111,1.541,1.361,,7.15,17.8,31.0,313.67,1.4,43.3,121.0,B54,U111
53423754,5.9,9.76,26.7,0.0,14.0,2.5,85.6,125.0,C10,U120,6.1,11.49,29.7,1,< LOD,2.9,81.2,101.0,C10,U120,,,,5.81,28.4,0.0,435.24,2.5,67.7,132.0,C10,U120
51343816,6.5,5.74,14.8,0.0,15.4,1.6,251.4,19.0,E20,U111,6.4,21.55,15.4,,25.7,1.8,257.2,18.0,B32,U111,,,,6.52,13.9,2.0,437.16,1.5,233.0,23.0,B52,U111
51123800,7.1,14.77,15.8,4.0,15.0,1.5,64.0,96.0,C10,U120,6.6,18.15,16.3,2,12.1,1.7,63.5,92.0,C10,U120,,,,6.64,14.6,4.0,231.74,1.2,58.2,91.0,E10,U400
51303800,7.2,10.19,17.8,5.0,15.3,2.0,121.6,70.0,B11,U111,6.9,20.51,21.5,7,13.4,2.3,154.7,67.0,B32,U111,,,,6.99,19.1,9.0,494.85,2.0,181.3,70.0,B11,U111
51243796,7.3,18.42,27.7,9.0,13.3,2.9,128.0,61.0,B11,U111,6.8,17.5,29.2,4,15.8,3.1,122.4,59.0,B13,U111,,,,6.88,22.2,11.0,503.61,2.1,103.7,59.0,E20,U111
51463794,7.2,9.33,15.8,4.0,50.6,1.8,230.2,16.0,B52,U111,7.0,27.56,15.4,1,38.4,2,248.6,19.0,B16,U111,,,,7.3,19.1,79.0,451.51,1.8,60.9,27.0,B32,U111
51163784,6.5,6.21,16.9,0.0,14.5,1.7,47.2,111.0,B11,U111,6.4,6.43,18.8,,< LOD,1.8,61,108.0,B55,U111,,,,6.84,16.8,3.0,473.88,1.6,48.9,109.0,B52,U111
53543750,4.9,8.26,39.6,0.0,19.0,3.1,89.4,156.0,C31,U120,5.9,13.68,39.5,2,< LOD,3.2,106.6,125.0,C31,U120,,,,4.93,31.6,0.0,942.83,2.9,117.1,157.0,C10,U120
51223780,6.2,9.62,21.5,0.0,15.1,2.3,60.6,79.0,B41,U111,6.1,10.94,21.6,,10.9,2.3,71.4,79.0,B11,U111,,,,5.78,23.7,1.0,1215.79,2.1,66.2,77.0,B13,U111
51383804,7.2,13.18,25.8,11.0,28.5,2.8,120.4,9.0,B13,U111,7.2,13.58,24.6,10,26.2,2.8,151.9,11.0,B11,U111,,,1.0,7.22,23.6,23.0,981.8,2.4,115.2,23.0,B13,U111
51483800,6.3,6.09,20.7,0.0,23.1,2.2,56.0,9.0,B13,U111,5.8,9.48,21.3,,15.4,2.2,71,6.0,B11,U111,1.283,1.38,,6.23,21.7,0.0,492.02,2.1,114.3,15.0,B11,U111
51223770,7.3,14.87,14.3,42.0,35.7,1.4,153.8,90.0,B13,U111,7.0,18.11,16.8,18,30.1,1.6,113.5,86.0,B11,U111,,,,7.01,17.1,38.0,290.81,1.2,38.1,95.0,B11,U111
51343780,7.1,9.58,17.9,8.0,31.9,1.8,125.4,64.0,B11,U111,6.7,19.31,17.4,3,28.7,1.9,155,57.0,B32,U111,,,,7.02,17.6,10.0,459.09,1.7,108.6,53.0,B11,U111
51403792,6.8,9.93,24.2,2.0,36.2,2.5,339.6,26.0,B11,U111,6.7,13.22,25.9,2,34.3,2.7,393.2,26.0,B13,U111,,,,6.74,23.3,2.0,524.34,1.7,360.3,31.0,B11,U111
51403810,7.0,19.85,24.9,4.0,27.3,2.8,164.5,4.0,B16,U111,6.9,18.47,26.7,7,26.6,2.9,116.6,8.0,B11,U111,1.25,1.131,,7.0,40.1,26.0,582.84,3.7,98.1,11.0,E20,U111
50483840,3.1,15.14,74.8,0.0,33.4,3.0,63.2,29.0,C33,U120,3.3,3.88,36.4,,< LOD,1.5,41.6,31.0,E30,U120,,,,2.93,17.6,0.0,49.98,0.7,29.4,49.0,C20,U120
50263838,5.5,114.6,244.2,0.0,34.8,19.4,161.6,28.0,C31,U120,4.2,26.6,157.4,,20.5,9.7,66.1,29.0,C31,U120,0.785,0.904,,4.18,38.9,0.0,170.9,2.1,26.1,19.0,C30,U120
51023840,5.3,32.7,17.1,0.0,61.2,1.9,302.3,60.0,E20,U370,5.7,5.82,17.1,,33.4,1.8,221.3,61.0,E20,U370,,1.25,,6.35,13.9,2.0,382.89,1.4,160.8,55.0,E20,U111
50703836,5.1,81.4,79.4,0.0,21.0,6.1,325.0,65.0,C10,U120,5.3,14.28,46.6,1,< LOD,3.5,100.9,58.0,C33,U120,,,,5.15,71.8,2.0,513.04,4.5,115.1,54.0,C30,U120
50803852,4.8,9.0,17.4,0.0,19.4,1.8,65.7,145.0,C10,U120,4.5,6.49,16.3,1,< LOD,1.6,46.8,131.0,C10,U120,,,,4.4,13.1,1.0,203.37,1.2,48.3,121.0,C10,U120
50803870,6.9,15.16,20.2,3.0,8.4,2.0,65.3,55.0,B11,U111,6.5,10.98,21.9,,< LOD,2.1,81.9,47.0,B11,U111,,,,6.92,21.0,3.0,383.09,1.8,79.7,29.0,B13,U111
50203858,6.4,10.63,18.7,0.0,13.4,2.1,86.2,9.0,B11,U111,4.4,15.69,17.9,,38.9,2.1,137.1,7.0,B11,U111,1.278,1.222,,4.38,18.9,0.0,581.72,1.9,71.6,7.0,B53,U111
50523804,6.8,12.26,12.3,14.0,18.5,1.2,63.6,33.0,E20,U111,5.6,6.69,14.1,,< LOD,1.5,73.6,28.0,E20,U111,,,,6.74,12.9,18.0,387.61,1.2,66.6,25.0,E20,U112
51143826,6.2,7.54,15.7,0.0,17.5,1.7,220.3,81.0,B51,U111,6.1,9.06,13.7,,< LOD,1.6,92.2,78.0,B32,U111,,,,6.13,14.2,0.0,525.85,1.4,84.6,72.0,B11,U111
50143726,5.7,4.38,13.1,0.0,17.2,1.3,84.2,32.0,B15,U111,5.1,4.72,15.1,,11.9,1.6,115,23.0,B53,U111,1.351,1.284,,5.41,12.7,2.0,382.87,1.2,67.9,19.0,E20,U111
51223828,5.9,16.42,25.9,0.0,9.4,2.6,61.2,54.0,C10,U120,6.0,10.76,27.5,,< LOD,2.5,56.8,46.0,C10,U120,1.073,1.055,,5.36,30.1,0.0,331.49,2.4,57.1,51.0,C10,U120
51223824,6.3,8.23,13.4,0.0,26.0,1.5,178.3,48.0,B32,U111,6.3,13.01,14.9,,22.5,1.7,166.6,46.0,B11,U111,,,,6.02,16.9,1.0,660.75,1.7,167.0,47.0,B11,U111
51203818,7.1,16.07,15.8,24.0,29.9,1.6,170.3,59.0,B32,U111,6.8,13.51,16.9,5,27.6,1.7,147.6,59.0,B11,U111,,,,7.07,15.7,30.0,438.53,1.5,174.0,53.0,B11,U111
51143812,6.7,13.71,17.6,2.0,54.4,1.9,208.4,67.0,B32,U111,6.4,11.69,18.8,,40.1,2.1,171.5,65.0,B11,U111,,,,6.6,18.3,11.0,538.74,1.7,128.9,59.0,B11,U111
51003826,6.8,7.42,17.5,0.0,11.5,2.0,170.7,87.0,B11,U111,6.8,18.54,18.7,12,28.6,2.1,193.9,88.0,E30,U111,,,,7.09,20.2,38.0,599.06,1.9,159.4,87.0,B11,U111
53723840,6.2,58.2,265.4,3.0,54.3,13.6,304.9,143.0,B13,U111,,,,,,,,,,,,,,5.61,67.0,0.0,597.26,3.4,87.8,137.0,E20,U112
50163836,6.0,14.03,21.5,0.0,49.9,2.2,182.5,7.0,B14,U111,6.0,22.37,24.4,,65.6,2.6,212.8,7.0,B15,U111,,,,5.68,27.6,1.0,581.3,2.5,150.0,14.0,B11,U111
50523822,7.0,18.62,15.6,53.0,22.1,1.4,112.5,51.0,E20,U111,,,,,,,,,,,,,,6.08,11.9,0.0,223.75,1.2,36.6,41.0,E20,U112
50323756,6.1,7.88,17.8,0.0,56.3,1.8,121.2,58.0,B13,U111,5.9,8.19,18.9,,59,2,152.8,50.0,B11,U111,,,,4.74,21.1,1.0,1030.68,1.9,145.8,44.0,B11,U111
50683816,6.1,5.55,12.5,0.0,22.7,1.3,96.9,78.0,B11,U111,6.1,5.14,14.4,,20.8,1.4,102.6,78.0,B11,U111,,,,5.51,14.5,0.0,388.17,1.2,107.0,64.0,B32,U111
50163796,6.8,6.0,18.3,0.0,23.6,1.9,106.0,29.0,B11,U111,5.6,6.3,13.6,,14.6,1.4,123.6,29.0,B11,U111,1.435,1.401,,4.8,19.6,1.0,598.43,1.7,131.3,23.0,B11,U111
50263798,4.4,6.3,39.8,0.0,13.0,3.4,242.2,44.0,C31,U120,4.5,7.78,38,,< LOD,3.2,205.5,45.0,C31,U120,1.101,1.004,,4.68,38.4,1.0,517.75,3.0,229.4,42.0,C30,U120
50123782,6.0,6.26,13.9,0.0,15.8,1.5,154.2,31.0,B11,U111,6.3,10.07,14.4,,13.7,1.7,128,30.0,B13,U111,,,,5.93,14.0,0.0,426.58,1.5,85.0,16.0,B32,U111
50523872,3.2,28.4,122.0,0.0,40.4,5.2,197.2,46.0,E10,U120,3.5,10.36,67.9,,14.4,2.9,97.2,39.0,C31,U120,0.717,0.967,,3.14,54.5,0.0,188.5,2.3,66.9,46.0,C20,U120
50303814,5.6,5.88,12.0,0.0,9.7,1.3,97.6,74.0,B54,U111,5.2,4.26,15.8,,18.3,1.6,68.9,79.0,E20,U111,,,,5.88,11.3,0.0,464.59,1.2,37.8,76.0,E20,U111
50223854,6.8,18.46,32.8,3.0,23.8,3.2,87.9,8.0,E20,U111,6.5,16.76,36.4,1,28.6,3.5,134.1,3.0,E30,U112,,,,6.94,14.7,17.0,389.0,1.4,53.5,7.0,B11,U111
50463826,3.1,21.5,371.2,0.0,77.4,12.7,278.6,51.0,E10,U120,3.3,7.15,45.5,1,15.8,2.1,46.7,58.0,C21,U120,,,,3.12,50.1,0.0,435.76,2.0,30.6,40.0,C20,U120
50943800,6.1,19.51,72.5,0.0,35.2,5.3,269.2,118.0,E20,U111,6.0,21.9,82.1,,36.1,5.9,345.8,115.0,B11,U111,1.108,1.118,,6.53,76.3,2.0,395.45,5.0,275.3,109.0,B11,U111
50123764,6.9,12.77,21.6,7.0,15.9,2.1,84.0,29.0,E20,U111,6.7,10.39,22,3,10.9,2.2,84.4,35.0,B53,U111,1.407,1.193,,6.72,18.2,8.0,372.01,1.8,92.3,19.0,B13,U111
50023768,7.0,16.02,22.7,11.0,20.8,2.4,198.7,6.0,E20,U370,6.7,11.83,24.6,5,14.2,2.5,121.9,7.0,E20,U370,1.206,1.125,,6.83,18.7,13.0,423.73,1.7,72.9,6.0,E20,U111
50603794,6.7,8.62,19.2,17.0,8.1,1.7,59.1,33.0,E20,U111,6.8,8.11,21.2,8,< LOD,2,42.3,39.0,E20,U111,1.216,1.248,,7.05,25.7,30.0,320.28,2.2,58.9,34.0,E20,U111
50743822,5.6,3.69,10.0,0.0,14.7,1.1,75.0,95.0,B13,U111,5.8,6.85,11.6,,14.2,1.3,126.2,94.0,B13,U111,,,,5.76,12.9,0.0,374.75,1.2,90.6,74.0,E30,U112
50983834,4.7,7.15,32.8,0.0,11.8,2.5,103.3,80.0,C31,U120,4.1,8.6,33,1,< LOD,2.5,84.2,74.0,C31,U120,,,,4.6,29.0,1.0,246.22,2.0,55.8,66.0,C30,U120
53643926,4.6,10.86,27.8,0.0,21.2,2.6,103.5,146.0,C10,U120,5.3,11.82,32.5,,17.7,2.8,72.6,141.0,C10,U120,0.823,0.942,,5.04,40.0,0.0,395.03,2.9,53.8,134.0,C10,U120
53303952,3.8,5.79,27.2,0.0,22.6,2.2,58.0,222.0,C10,U120,3.8,8.09,45.6,2,15.6,3.3,51.4,213.0,C10,U120,,,,4.06,20.8,0.0,241.14,1.4,54.5,221.0,D10,U364
53203942,4.1,14.62,22.5,0.0,20.4,1.5,72.8,127.0,C31,U120,3.8,5.44,28.4,,< LOD,1.8,30.3,125.0,C31,U120,1.01,1.076,,3.94,18.1,0.0,229.72,1.2,0.0,119.0,C20,U120
53803920,4.8,9.86,18.5,0.0,14.8,2.0,57.1,96.0,E20,U111,,,,,,,,,,,,,,4.69,16.2,0.0,41.54,1.7,38.3,93.0,E20,U111
53183944,6.9,18.82,8.8,12.0,10.2,0.7,42.8,124.0,C32,U120,5.9,5.12,9,,< LOD,0.7,38.2,124.0,C32,U120,0.892,0.97,,6.22,11.4,1.0,278.29,0.9,43.4,120.0,E10,U364
53483934,5.4,8.54,20.9,0.0,13.4,1.3,37.7,134.0,C21,U120,6.2,6.68,18.5,1,13.1,1.3,39.3,143.0,C21,U120,,,,5.03,16.7,1.0,273.6,1.1,40.5,135.0,C30,U120
53403912,4.3,6.1,16.1,0.0,9.9,1.1,45.5,124.0,C21,U120,3.6,7.26,33,,15.5,1.7,39.5,118.0,C21,U120,0.775,0.86,,3.53,34.6,0.0,219.57,1.7,44.4,133.0,C30,U120
53783916,7.0,9.42,19.4,10.0,73.4,1.7,152.5,111.0,B11,U111,6.6,12.61,19.9,7,84.7,1.9,122.4,109.0,B11,U111,1.401,1.437,,6.9,15.5,17.0,803.95,1.4,175.6,110.0,E20,U111
52783928,5.4,8.97,21.9,0.0,9.4,1.4,120.8,93.0,C31,U120,5.1,5.47,18.6,1,< LOD,1.4,93.3,96.0,C31,U120,,,,5.28,16.7,0.0,160.85,1.2,61.3,97.0,C30,U120
52803916,2.9,13.44,190.3,0.0,76.3,5.9,282.3,145.0,C23,U120,3.5,2.37,11.4,1,< LOD,0.6,23.1,143.0,C22,U120,,,,3.35,29.7,0.0,218.72,1.1,30.9,139.0,C20,U120
53723814,4.1,9.33,26.7,0.0,27.2,2.3,80.0,174.0,C10,U120,4.8,18.86,44.9,1,28.7,3.6,130.7,176.0,C10,U120,,,,4.61,18.1,1.0,245.85,1.5,52.0,167.0,C10,U400
53723818,5.1,10.07,18.1,0.0,37.2,1.7,75.5,154.0,E20,U111,5.1,8.91,17.3,,46.4,1.6,158.9,154.0,B16,U111,1.375,1.319,,5.03,17.0,0.0,485.59,1.4,62.9,148.0,E20,U111
54303822,4.6,8.14,11.5,0.0,15.5,1.2,125.0,152.0,D20,U420,,,,,,,,,,,,,,4.83,25.4,0.0,255.78,2.0,100.2,141.0,E20,U400
53523916,5.7,19.98,31.0,0.0,18.8,2.3,91.8,123.0,E20,U111,5.7,15.39,34.5,,16.7,2.5,109.7,122.0,E20,U111,,,,5.52,34.2,0.0,374.22,2.1,55.0,113.0,B15,U111
53583912,4.8,41.7,46.7,0.0,24.1,3.8,77.9,118.0,C10,U120,5.0,14.56,51.1,,15.8,4.2,79,120.0,C10,U120,1.032,1.073,,4.92,57.3,2.0,669.69,4.0,88.6,112.0,C10,U120
50563866,6.4,26.3,32.5,0.0,40.6,2.2,120.0,37.0,E30,U370,6.3,9.45,51.1,,26.4,3.2,99.1,34.0,E20,U370,,,,5.76,38.7,2.0,191.89,1.9,74.0,39.0,E20,U312
50963848,6.6,11.5,21.1,4.0,10.9,1.5,84.2,74.0,E20,U370,,,,,,,,,,,,,,6.32,12.1,1.0,146.67,1.0,60.2,64.0,E20,U111
50863842,3.8,5.61,22.8,0.0,12.5,1.2,56.2,80.0,C33,U120,3.4,6.48,29.2,,< LOD,1.6,43.7,83.0,C33,U120,0.81,0.897,,3.52,12.5,0.0,62.91,0.9,37.5,72.0,C30,U120
50643880,5.4,7.38,24.3,2.0,40.3,1.9,89.2,104.0,C21,U120,4.7,6.09,18.1,1,20.6,1.6,74.9,101.0,C21,U120,,,,4.52,14.5,1.0,482.51,1.5,38.8,82.0,C20,U120
50703872,6.8,15.85,18.8,53.0,15.7,1.6,86.8,61.0,E20,U111,6.8,11.02,15.5,31,30.8,1.3,91.4,59.0,E20,U111,,,,6.71,15.7,24.0,419.27,1.5,134.9,48.0,E20,U111
51043870,7.2,14.82,17.3,23.0,10.3,1.7,94.4,4.0,E20,U111,5.6,11.4,57.3,,14.3,4.7,45.5,3.0,E20,U111,,,,5.2,40.4,0.0,866.28,3.2,42.6,12.0,E20,U111
